,0,1
112,Staphylococcus sciuri,0.99984765
113,Treponema socranskii,0.999846
114,Enterorhabdus caecimuris,0.99984217
115,Lachnospiraceae bacterium 3_1_57FAA_CT1,0.99984205
116,Grosmannia clavigera,0.9998419
117,Enterorhabdus mucosicola,0.9998416
118,Lachnospiraceae bacterium A2,0.9998375
119,Gallionellaceae,0.99983394
120,Holdemania massiliensis,0.99983346
121,Enorma massiliensis,0.9998332
122,Bifidobacterium catenulatum subsp. kashiwanohense,0.9998325
123,Geobacteraceae,0.9998325
124,Anaeromassilibacillus senegalensis,0.9998305
125,Parastagonospora nodorum,0.99983037
126,Clostridium sp. ATCC 29733,0.99982953
127,Neisseria mucosa,0.99982834
128,Enterocloster lavalensis,0.99982625
129,Clostridium disporicum,0.9998248
130,Helicobacter canadensis,0.9998234
131,Hanseniaspora,0.99981993
132,Filobasidiaceae,0.99981934
133,Alistipes finegoldii,0.9998161
134,Rhizobiaceae,0.99981517
135,Saccharomycetales sp.,0.9998148
136,Oscillospiraceae,0.9998136
137,Clostridium hylemonae,0.99981326
138,Arthrobotrys oligospora,0.99981207
139,Hungatella xylanolytica,0.9998098
140,Prevotella bryantii,0.9998078
141,Saccharomyces,0.9998078
142,Asaccharobacter,0.99980456
143,Sinobacteraceae,0.99980444
144,Monilinia,0.9998024
145,Stenotrophomonas sp.,0.9997992
146,Kwoniella heveanensis,0.9997937
147,Peptacetobacter hiranonis,0.9997919
148,Clostridium methylpentosum,0.9997874
149,Bacteroides galacturonicus,0.999785
150,Holdemania filiformis,0.9997799
151,Anaerostipes caccae,0.99977964
152,Acetivibrio ethanolgignens,0.9997789
153,Saccharomycetaceae,0.99977857
154,Bacteroides zoogleoformans,0.99977773
155,Bulleribasidiaceae,0.9997757
156,Malassezia sympodialis,0.99977297
157,Faecalitalea cylindroides,0.99977297
158,Clostridiales Family XIII. Incertae Sedis,0.9997676
159,Sterigmatomyces elviae,0.9997675
160,Candida tropicalis,0.99976486
161,Paludibacter,0.9997631
162,Leptosphaeriaceae,0.99975365
163,Polaromonas,0.99974734
164,Agaricomycetes,0.9997458
165,Calditrichaceae,0.9997415
166,Olsenella sp. oral taxon 809,0.99973875
167,Filobasidiales,0.99973816
168,Pigmentiphaga,0.9997378
169,Veillonella atypica,0.99973613
170,Saccharomycodaceae,0.99973446
171,Lachnospiraceae bacterium TF01-11,0.99972516
172,Bifidobacterium angulatum,0.99972135
173,Fusobacterium necrophorum,0.9997204
174,Faecalicatena fissicatena,0.9997192
175,Bacillus coagulans,0.99971193
176,uncultured Veillonellaceae bacterium,0.999708
177,Olsenella sp. SIT9,0.9997048
178,Bifidobacterium pseudocatenulatum,0.99969625
179,Ruminococcus bicirculans,0.9996954
180,Enorma,0.99969494
181,Tremellales,0.9996928
182,Filobasidium uniguttulatum,0.9996921
183,Slackia piriformis,0.99969053
184,Blautia sp. KLE 1732,0.99968743
185,Kaistia,0.99968576
186,Bombiscardovia,0.9996786
187,Turicibacter sp.,0.99967587
188,Streptococcus gallolyticus subsp. gallolyticus,0.99967456
189,Oscillibacter sp. KLE 1745,0.99966085
190,Faecalibacterium sp.,0.9996592
191,Eggerthellaceae bacterium AT8,0.9996574
192,Agaricales,0.99965715
193,Bacteroides cellulosilyticus,0.99965394
194,Coriobacteriaceae bacterium 68-1-3,0.99965155
195,Collinsella tanakaei,0.99964917
196,Enterocloster asparagiformis,0.9996464
197,Clostridium sporosphaeroides,0.99964607
198,Acetivibrio,0.99964
199,Anaerotruncus sp. G3(2012),0.99963963
200,Clostridium butyricum,0.9996321
201,Eubacterium sp.,0.9996296
202,Chaetomium globosum,0.99962485
203,Parabacteroides gordonii,0.9996245
204,Sphingomonas paucimobilis,0.99962425
205,Macrophomina phaseolina,0.99962056
206,Cladosporium,0.99961627
207,Ruminococcus sp.,0.9996061
208,Aspergillus sydowii,0.9995969
209,Toxocara,0.9995931
210,Methylophaga,0.9995877
211,uncultured Selenomonas sp.,0.99957675
212,Pleosporales,0.99957305
213,Arthrobacter,0.999572
214,Enterobacteria phage f1,0.99956816
215,Geobacter,0.9995315
216,Lactobacillus iners,0.999524
217,Pleistophora,0.99952066
218,Streptococcus constellatus,0.99951684
219,Hymenolepis,0.9995004
220,Shigella flexneri,0.9994998
221,Polyomaviridae,0.99948657
222,Alicyclobacillus,0.99945897
223,uncultured Prevotellaceae bacterium,0.9994517
224,Lachnospira pectinoschiza,0.99944776
225,Metschnikowiaceae,0.99944586
226,Saprospiria,0.9994399
227,Hanseniaspora valbyensis,0.9994368
228,Pelomonas,0.9994306
229,Capnocytophaga gingivalis,0.99942076
230,Eubacterium ramulus,0.9994204
231,Bifidobacterium thermacidophilum,0.999416
232,Pseudoflavonifractor capillosus,0.99941444
233,Fonsecaea,0.99940646
234,Naganishia,0.99939847
235,Thermaerobacter,0.99939835
236,Azohydromonas,0.9993799
237,Spiroplasmataceae,0.99935645
238,Anaeroplasma,0.99935466
239,Shigella boydii,0.9993499
240,Absidia,0.99934953
241,Trichosporonaceae,0.9993488
242,Lachnospira multipara,0.99934524
243,Kalmanozyma brasiliensis,0.9993394
244,Sulfurimonas,0.99933165
245,Prosthodendrium,0.9993223
246,Centrocestus,0.99931645
247,Phialophora,0.9993038
248,Silene,0.9993006
249,Alcaligenes,0.9993001
250,Listeria sp.,0.9992924
251,uncultured Succinivibrionaceae bacterium,0.9992786
252,Edwardsiella,0.9992694
253,Solanum melongena,0.99926156
254,Spirochaeta,0.99925774
255,Lachnobacterium bovis,0.999253
256,Anaerotignum lactatifermentans,0.9992505
257,Streptococcus sp. oral taxon 058,0.9992442
258,Contracaecum,0.99924326
259,Eubacterium hallii CAG:12,0.99924016
260,Arcanobacterium,0.9992384
261,uncultured Spirochaeta sp.,0.9992342
262,Poxviridae,0.99921334
263,Buttiauxella,0.999213
264,Carnobacterium,0.99920434
265,Lipomycetaceae,0.99919933
266,Orthomyxoviridae,0.99919695
267,Exophiala mesophila,0.9991911
268,uncultured Corynebacteriaceae bacterium,0.9991886
269,Porphyromonas catoniae,0.999186
270,Escherichia albertii,0.9991848
271,Bacteroides pyogenes,0.99918133
272,Streptococcus sp. VT 162,0.99917763
273,Frateuria,0.99915946
274,Anaeroplasmatales,0.9991584
275,Geotrichum,0.999146
276,Pneumocystis,0.99914086
277,Enterocloster citroniae,0.9991392
278,Trichinella,0.99912316
279,[Candida] glabrata,0.9991227
280,Cladophialophora,0.999121
281,Paucibacter,0.9991097
282,Veillonella rogosae,0.99910766
283,Cortinariaceae,0.9990983
284,Trichosporonales,0.999087
285,Schlegelella aquatica,0.9990791
286,Pontibacter,0.999079
287,Abiotrophia defectiva,0.99907255
288,Bordetella,0.99906415
289,Wautersiella,0.9990565
290,Olsenella,0.9990509
291,Cystofilobasidiaceae,0.99904853
292,Enterobacteriaceae bacterium,0.999046
293,Peptococcus sp.,0.99903584
294,Psathyrella artemisiae,0.9990225
295,Nevskia,0.9990212
296,Entylomataceae,0.99901736
297,Psathyrellaceae,0.9990151
298,Veillonella sp. oral taxon 158,0.99897885
299,Pneumocystidomycetes,0.9989556
300,Acremonium,0.99895287
301,Thermoanaerobacterales Family IV. Incertae Sedis,0.9989447
302,Rahnella,0.9989255
303,Olsenella uli,0.9989202
304,Weissella viridescens,0.9989089
305,Shigella sp. PAMC 28760,0.99888724
306,Aphanothecaceae,0.9988732
307,Lipomyces starkeyi,0.998857
308,Desulfococcus,0.9988538
309,Dioszegia,0.99883443
310,Oenococcus oeni,0.9988078
311,Bacteroides sp. 3_1_40A,0.9988047
312,Porphyromonas uenonis,0.998781
313,Paeniclostridium,0.9987791
314,Fusobacterium perfoetens,0.9987663
315,Punctularia strigosozonata,0.99876237
316,Neisseria subflava,0.99872917
317,Bacteroides clarus,0.99871886
318,Exobasidiomycetes,0.9987141
319,Negativibacillus,0.9987049
320,Oribacterium parvum,0.99868876
321,Brachyspiraceae,0.9986864
322,Acinetobacter schindleri,0.99861765
323,Megamonas funiformis,0.99861693
324,Fusarium pseudograminearum,0.9985885
325,Dipylidium,0.99858606
326,Coccolithovirus,0.9985576
327,Xylariales,0.9985575
328,Clostridiales bacterium,0.9985538
329,Dialister invisus,0.9985353
330,Neisseria cinerea,0.99851304
331,Limnohabitans,0.99851173
332,Saprospirales,0.9984994
333,Wenyingzhuangia,0.998431
334,Wenyingzhuangia fucanilytica,0.9984237
335,Fusarium,0.9984145
336,Entylomatales,0.9983997
337,Sphingobium xenophagum,0.99837214
338,Sordariomycetes,0.9983675
339,Shigella dysenteriae,0.99835205
340,Entyloma,0.9983487
341,Hyphomonas,0.9983485
342,Intrasporangiaceae,0.99832803
343,Hymenochaete,0.99829465
344,Ascomycota,0.9982943
345,Pucciniomycetes,0.99826616
346,Acinetobacter sp.,0.99824893
347,Azospira,0.9982318
348,Shigella sonnei,0.99820256
349,Nocardioides,0.9982022
350,Arthrospira,0.9981906
351,Thermodesulfobiaceae,0.9981816
352,Intestinimonas massiliensis,0.9981573
353,Saccharomycetales,0.9980965
354,Thermales,0.9980813
355,Senegalimassilia,0.99802965
356,Puniceicoccaceae,0.9979942
357,Clostridia bacterium UC5.1-2D9,0.9979887
358,Sporosarcina,0.997983
359,Modestobacter,0.9979595
360,Psathyrella,0.9979184
361,Oribacterium sinus,0.9978787
362,Acinetobacter johnsonii,0.9978668
363,Oenothera,0.99781287
364,Streptococcus salivarius,0.99778444
365,Buchnera aphidicola,0.9977842
366,Megamonas rupellensis,0.9977442
367,Clostridium baratii,0.9977124
368,Microbacterium chocolatum,0.9976931
369,Trueperaceae,0.9976761
370,Bifidobacterium longum subsp. longum,0.99765116
371,Butyrivibrio crossotus,0.99764085
372,Pseudobutyrivibrio ruminis,0.99754095
373,Crepidotus,0.9975107
374,Clostridium colicanis,0.9974606
375,Blautia sp.,0.9974534
376,Stenotrophomonas acidaminiphila,0.99744105
377,Blautia glucerasea,0.99740905
378,Holophagales,0.9973974
379,Trichosporon,0.9973912
380,Pseudomonas sp.,0.9973788
381,Lachnospiraceae bacterium 2_1_46FAA,0.9973658
382,Novosphingobium aromaticivorans,0.9973459
383,Escherichia fergusonii,0.9973279
384,Bdellovibrionales,0.997322
385,Gymnopilus,0.9973023
386,Skermanella,0.9972947
387,Phycicoccus,0.99728405
388,Listeria monocytogenes,0.9972697
389,Lachnospiraceae bacterium 10-1,0.9972548
390,Prochlorococcus,0.99723995
391,Gluconacetobacter,0.997218
392,Lachnospiraceae bacterium MD335,0.99721247
393,Phyllobacterium,0.9971942
394,Idiomarinaceae,0.9971637
395,Hungatella,0.99711716
396,Proteobacteria bacterium CAG:139,0.9971167
397,Bifidobacterium scardovii,0.9971163
398,Syntrophus,0.99711525
399,Roseburia hominis,0.9970873
400,Lambdavirus,0.9970855
401,Phaeocystis globosa virus,0.99703467
402,Bdellovibrionaceae,0.9969567
403,Butyricicoccus pullicaecorum,0.99694365
404,[Bacteroides] pectinophilus,0.9969156
405,Agrococcus,0.9968731
406,Chryseobacterium sp. IHB B 17019,0.9968335
407,Alistipes onderdonkii,0.99681973
408,Phyllobacterium sp.,0.9968071
409,Firmicutes bacterium CAG:102,0.9968051
410,Mimivirus,0.99668854
411,Myoviridae,0.9966884
412,Dorea formicigenerans,0.9966859
413,Coprococcus catus,0.99666816
414,Clostridium perfringens,0.9966658
415,Firmicutes bacterium CAG:240,0.996664
416,Methyloversatilis discipulorum,0.9966607
417,Faecalibacterium cf. prausnitzii KLE1255,0.9966599
418,[Eubacterium] infirmum,0.9966492
419,Novosphingobium sp.,0.9966253
420,Brevibacteriaceae,0.9966085
421,Lactobacillus mucosae,0.9966023
422,Lachnoanaerobaculum sp. OBRC5-5,0.9965958
423,Prevotella amnii,0.996591
424,Ruminococcus champanellensis,0.99658966
425,Hungatella hathewayi,0.99657226
426,Eubacterium infirmum F0142,0.99656516
427,Conexibacteraceae,0.99656135
428,Enterocytozoon,0.9965491
429,Alistipes indistinctus,0.9965437
430,Basidioascus,0.99651706
431,Halobacillus mangrovi,0.99647826
432,Holophagae,0.99647045
433,Lachnospiraceae bacterium 5_1_63FAA,0.99639565
434,Robinsoniella peoriensis,0.99636
435,Sneathia sanguinegens,0.99633336
436,Tyzzerella,0.99631256
437,Intestinibacter bartlettii,0.996309
438,Eggerthellaceae,0.99630487
439,Lachnospiraceae bacterium 2_1_58FAA,0.9962398
440,Anelloviridae,0.9962148
441,Ezakiella,0.99613154
442,Clostridium sp. M62/1,0.99611497
443,Enterorhabdus,0.9961008
444,Oribacterium sinus F0268,0.9960836
445,Actinobacillus porcinus,0.99607265
446,Firmicutes bacterium CAG:110,0.99602914
447,Helicobacter sp.,0.996029
448,Anaerococcus tetradius,0.99600583
449,Gemella sanguinis,0.9959054
450,Achromobacter sp.,0.9958942
451,Thermicanus,0.99588615
452,Cystofilobasidiales,0.99588364
453,Chloracidobacterium,0.9957741
454,Senegalimassilia anaerobia,0.99574524
455,Clostridium dakarense,0.9957345
456,Candidatus Stoquefichus massiliensis,0.9955823
457,Clostridium innocuum,0.9955734
458,Streptomyces sp. SBT349,0.9955493
459,Clostridium celatum,0.99552345
460,Pneumocystis murina,0.99547607
461,Coprococcus sp. HPP0048,0.99545383
462,Prevotella sp. oral clone DO039,0.9954497
463,Roseomonas mucosa,0.9954332
464,[Eubacterium] cellulosolvens,0.99538714
465,Peptococcus sp. oral taxon 167,0.9953146
466,Stomatobaculum longum,0.9952732
467,Streptococcus phage PhiSpn_200,0.99525744
468,Candidatus Azobacteroides,0.9952544
469,Nosema apis,0.99525
470,Clostridium sp. 7_2_43FAA,0.99524987
471,Holophagaceae,0.99520785
472,Orthopoxvirus,0.9951815
473,Prevotella corporis,0.99515474
474,Adlercreutzia equolifaciens,0.9951416
475,Microvirgula,0.9950959
476,Staphylococcus auricularis,0.9950867
477,Terrisporobacter glycolicus,0.9950819
478,Pseudochrobactrum,0.9950622
479,Papillibacter,0.9950511
480,Malassezia globosa,0.995017
481,Rhodoferax,0.99501294
482,Caudovirales,0.99501145
483,Vogesella perlucida,0.99498016
484,Atopobium parvulum DSM 20469,0.9949774
485,Catenibacterium mitsuokai,0.994934
486,Desulfovibrio piger,0.99481815
487,Synergistes,0.994796
488,Thermaceae,0.99477226
489,Thermomonosporaceae,0.99468684
490,Enterocytozoon bieneusi,0.9946808
491,Slackia exigua,0.99464005
492,Clostridium aminophilum,0.99463767
493,Succinatimonas,0.9945785
494,Streptococcus sp. oral taxon 431,0.9945574
495,Odoribacter sp.,0.9945142
496,Clostridioides difficile,0.99450135
497,Actinotalea,0.99446493
498,Lactococcus lactis,0.9944622
499,Veillonella sp.,0.994402
500,Defluviitalea,0.9943718
501,Chryseobacterium sp.,0.9943335
502,Balneimonas,0.99431556
503,Streptococcus sp. 11aTha1,0.9942449
504,Clostridium sp. SY8519,0.9942419
505,Syntrophomonadaceae,0.9941995
506,Chrysochromulina ericina virus,0.99411064
507,Rubellimicrobium,0.9940916
508,Bifidobacterium animalis,0.99403495
509,Bryobacter,0.9939991
510,Coriobacterium,0.993989
511,Jonquetella anthropi,0.9939575
512,Chromatiales,0.9939567
513,Lachnoanaerobaculum sp. ICM7,0.99389714
514,Orthopneumovirus,0.9937452
515,Punavirus,0.99369484
516,Mucispirillum,0.9936759
517,Ethanoligenens,0.99366105
518,[Ruminococcus] lactaris,0.99361885
519,Bacillus sp. FJAT-22090,0.9935406
520,Propionicimonas,0.993493
521,Streptococcus gordonii,0.9934929
522,Lutispora,0.9934869
523,Knoellia,0.9934794
524,Bosea,0.9934436
525,Succinispira,0.99342656
526,unclassified Rikenellaceae,0.9934136
527,Deferribacteres,0.9934002
528,Idiomarina,0.993397
529,Phocaeicola coprocola,0.9931851
530,Coprobacter fastidiosus,0.9931759
531,Blautia hansenii,0.99315614
532,Faecalibaculum,0.99312544
533,Syntrophococcus,0.9930841
534,unclassified Ruminococcaceae,0.99307936
535,Human orthopneumovirus,0.99306947
536,Clostridium sp. L2-50,0.9930441
537,Nocardioidaceae,0.9929911
538,Promicromonosporaceae,0.99293584
539,Basidiomycota,0.9929288
540,Cellulomonadaceae,0.9929096
541,Truepera,0.99290586
542,Flavobacteriaceae bacterium 3519-10,0.9928852
543,Enterococcus durans,0.9928813
544,Prevotella stercorea,0.9928555
545,Subdoligranulum sp. 4_3_54A2FAA,0.99283093
546,Lysurus,0.9927152
547,Wallemia,0.99265516
548,Bacteroides thetaiotaomicron,0.9925633
549,Lactococcus piscium,0.9925458
550,Akkermansiaceae,0.99254143
551,Eisenbergiella,0.99252737
552,Prevotella sp. oral clone DO014,0.9925175
553,Clostridium colinum,0.9924799
554,Candidatus Azobacteroides pseudotrichonymphae,0.99245715
555,Nitrososphaerales,0.9924567
556,Streptococcus peroris,0.99244237
557,Candida dubliniensis,0.99243814
558,Prevotella histicola,0.9924372
559,Fusicatenibacter saccharivorans,0.9924104
560,Brachyspira,0.9923653
561,Rhodococcus sp.,0.9923624
562,Antrodiella,0.9923264
563,Nitrososphaeraceae,0.9923105
564,Torulaspora delbrueckii,0.9922978
565,Brucella,0.9922646
566,Staphylococcus aureus subsp. aureus ST228,0.99223435
567,Boletus,0.9922315
568,Candidatus Solibacter,0.99217683
569,Hyphomonadaceae,0.992128
570,Variibacter,0.9919934
571,Lactobacillus acidophilus,0.9919594
572,Acidaminococcus intestini,0.9919264
573,Lactobacillus casei,0.9918976
574,Pseudomonas luteola,0.9918413
575,Streptophyta,0.99183404
576,Enterococcus saccharolyticus,0.9918183
577,Christensenella,0.99178654
578,Dialister pneumosintes,0.9917134
579,Dehalobacter,0.9916939
580,Lederbergvirus,0.9916198
581,Subdoligranulum variabile,0.99161494
582,Lactiplantibacillus plantarum,0.9916128
583,Desulfocapsa,0.9915951
584,Arcobacter,0.9914989
585,Clavibacter,0.9914761
586,Nitrososphaera,0.991417
587,Procabacteriaceae,0.99126256
588,Tyzzerella nexilis,0.99118316
589,Actinobaculum massiliense,0.99106544
590,Alloiococcus,0.99098396
591,Isoptericola,0.9909117
592,Pseudomonas putida,0.9908393
593,Prevotella ruminicola,0.9907355
594,Catabacter hongkongensis,0.990699
595,Streptococcus australis,0.9906686
596,Desulfobulbus,0.9904947
597,Clostridiales Family XIV. Incertae Sedis,0.9904417
598,Myroides,0.9904304
599,Bryobacterales,0.9904265
600,Microviridae,0.9904082
601,Acinetobacter venetianus RAG-1 = CIP 110063,0.99032646
602,Veillonella sp. oral taxon 780,0.9903197
603,Coriobacterium glomerans,0.9903094
604,Sphingobacterium multivorum,0.99027985
605,Ruminococcus sp. N15.MGS-57,0.9901453
606,Parabacteroides goldsteinii,0.9900712
607,Romboutsia lituseburensis,0.9900359
608,Lactobacillus brevis,0.989869
609,Coprobacter,0.9898108
610,Nocardiaceae,0.98971516
611,Opitutales,0.9896801
612,Fusobacterium sp.,0.9894187
613,Candidatus Parcubacteria,0.9893881
614,Cellulosimicrobium sp. TH-20,0.9893468
615,Eubacterium coprostanoligenes,0.989312
616,Rhodococcus sp. 008,0.9892408
617,Paenibacillaceae,0.98920023
618,Papillibacter cinnamivorans,0.98915637
619,Thermus,0.98909223
620,Torulaspora,0.989035
621,Alistipes senegalensis,0.98902494
622,Clavibacter michiganensis,0.9889587
623,Capnocytophaga canimorsus,0.98895746
624,Deferribacterales,0.9889131
625,Dehalobacterium,0.98884785
626,Morganella morganii,0.98866767
627,Congregibacter,0.9885689
628,Cellulosimicrobium,0.9884791
629,Paucisalibacillus,0.9884565
630,Marinobacter,0.98836654
631,Lachnoanaerobaculum,0.9881315
632,Blastococcus,0.9881294
633,Lactobacillus jensenii,0.98784024
634,Prevotella denticola,0.9872936
635,Streptococcus pseudopneumoniae,0.98726183
636,Clostridiales Family IV. Incertae Sedis,0.9872579
637,Selenomonadaceae,0.9871913
638,Chlamydiales,0.9871748
639,Scardovia inopinata,0.98717064
640,Actinobaculum,0.98713976
641,Cenarchaeales,0.98713416
642,Lactobacillus gasseri,0.9870771
643,Streptococcus sp. I-G2,0.9870499
644,Urechidicola croceus,0.9870072
645,Bilophila sp.,0.9869832
646,Pneumoviridae,0.98677015
647,Phocaeicola massiliensis,0.9865218
648,Oceanospirillaceae,0.98651034
649,Gemmatimonas,0.9863645
650,Helicobacter pylori,0.9860366
651,Providencia vermicola,0.9859308
652,Amedibacillus dolichus,0.9858984
653,Neisseria sp.,0.9857373
654,Solirubrobacterales,0.98554164
655,Filifactor alocis,0.9851274
656,Acholeplasmatales,0.9850906
657,Blautia wexlerae,0.985068
658,Corynebacterium sp.,0.98504966
659,Corynebacterium appendicis,0.98498017
660,Sporacetigenium,0.98496443
661,unclassified Lachnospiraceae,0.98493665
662,Parabacteroides johnsonii,0.9848044
663,Buttiauxella agrestis,0.98473203
664,Agathobaculum desmolans,0.9847083
665,Bacteroides salyersiae,0.98468715
666,[Clostridium] symbiosum,0.98418117
667,Novosphingobium,0.9841584
668,Synergistia,0.9840986
669,Fusibacter,0.98401916
670,Anaerosporobacter,0.9839526
671,Saccharomycetes,0.9835253
672,Phycisphaerae,0.98343855
673,Shewanellaceae,0.9834331
674,Oxobacter,0.98338634
675,Pseudoalteromonas,0.9831813
676,Leptosphaeria,0.98310596
677,Eubacterium ruminantium,0.9828971
678,Acidibacter,0.9826218
679,Defluviicoccus,0.9825562
680,uncultured Stomatobaculum sp.,0.9825523
681,Lactobacillus fornicalis,0.9825515
682,Granulicatella elegans,0.98252815
683,Acidobacterium,0.98245883
684,Roseburia sp.,0.9817946
685,Podoviridae,0.981726
686,Victivallis vadensis,0.98171943
687,Alteromonas,0.981673
688,Devosia,0.9814612
689,Malassezia,0.98085356
690,Methylophilaceae,0.980644
691,Synergistales,0.98061186
692,Firmicutes bacterium ASF500,0.98056626
693,Sporobacter termitidis,0.98055077
694,Trabulsiella,0.98046356
695,Citrobacter sp.,0.9798003
696,Nitrosomonas,0.97978985
697,Sutterella wadsworthensis,0.9797252
698,Guignardia,0.9797166
699,Opitutaceae,0.97959626
700,Gelria,0.9794926
701,Alkaliphilus,0.97930807
702,Enterococcus faecium,0.97930187
703,Deinococci,0.97911465
704,Acidobacteriia,0.97906494
705,Rhodotorula,0.978799
706,Paenarthrobacter,0.9786435
707,Enhydrobacter aerosaccus,0.97861564
708,Oxalobacter,0.9786078
709,Ruminococcus gauvreauii,0.9784303
710,Lachnoanaerobaculum saburreum,0.97836167
711,Denitratisoma,0.9781302
712,Leuconostoc,0.9780352
713,Thalassospira,0.9779669
714,Mycoplasma genitalium,0.97794807
715,Erythrobacteraceae,0.97772574
716,Moraxella osloensis,0.97745275
717,Bifidobacterium dentium,0.9772463
718,Aeromonadales,0.9770519
719,Hyphomicrobium,0.976722
720,Streptococcus pneumoniae,0.9766976
721,Parascardovia denticolens,0.9766778
722,Chlamydiae,0.97636855
723,Parcubacteria bacterium RAAC4_OD1_1,0.9761994
724,Parascardovia,0.97599036
725,Sinsheimervirus,0.9756631
726,Klebsiella pneumoniae,0.97540444
727,Mitsuokella,0.9752314
728,Bacillus thermoamylovorans,0.9751383
729,Pseudolabrys,0.9748947
730,Tequatrovirus,0.974224
731,Robinsoniella,0.974078
732,Campylobacter hominis,0.9739976
733,Ruminococcaceae bacterium D16,0.9739459
734,Prevotella sp.,0.9738299
735,Wolbachia,0.97382087
736,Collinsella stercoris,0.97349894
737,Megamonas hypermegale,0.9732904
738,Planococcaceae,0.97322965
