,0,1
98,Pneumoviridae,0.3385627
99,Serratia,0.32513133
100,Methylobacteriaceae,0.32276934
101,Cronobacter,0.31632286
102,Tannerella,0.31147498
103,Acidaminococcus intestini,0.31031948
104,Enhydrobacter,0.3062987
105,Lactobacillus reuteri,0.3049707
106,Proteiniphilum,0.29643837
107,Lambdavirus,0.29231986
108,Alloprevotella tannerae,0.2917701
109,Streptococcus sobrinus,0.28076053
110,Buchnera,0.27093557
111,Phocaeicola dorei,0.26771381
112,Erythrobacteraceae,0.2676367
113,Bacillus thermoamylovorans,0.26751187
114,Catonella morbi,0.26729006
115,Ophiocordyceps,0.26698694
116,Aeromonadales,0.26588738
117,Victivallis vadensis,0.25649953
118,Alloprevotella,0.24920894
119,Sphingobacteriia,0.24490455
120,Bacteroides thetaiotaomicron,0.2362001
121,Corynebacterium durum,0.23471868
122,Hungatella hathewayi,0.23348333
123,Catabacter,0.23334858
124,Deferribacteraceae,0.23107944
125,Caudovirales,0.22419514
126,Prevotella oralis,0.21903673
127,Lactobacillus jensenii,0.21051316
128,Dialister pneumosintes,0.20250435
129,Gardnerella,0.20048203
130,Acidibacter,0.18709223
131,Bulleidia,0.18604021
132,Lancefieldella rimae,0.18507068
133,Mycoplana,0.18464762
134,Fusobacterium mortiferum,0.1800266
135,Lachnoanaerobaculum orale,0.1749555
136,Neisseria sicca,0.17401932
137,Lactobacillus mucosae,0.17175502
138,Methanobacteria,0.17122567
139,Diaphorobacter,0.1611928
140,Succinivibrio,0.15875722
141,Parvimonas,0.15400735
142,Propionibacteriales,0.15110771
143,Myoviridae,0.14764027
144,Candidatus Arthromitus,0.14288084
145,Sphingobium yanoikuyae,0.14197718
146,Mycoplasma genitalium,0.13244641
147,Cutibacterium,0.12866065
148,Acidobacterium,0.1282239
149,Clostridium clostridioforme,0.12784989
150,Methylobacterium,0.12776004
151,Bacteroides nordii,0.12630233
152,Shewanellaceae,0.12420833
153,Gemella sp.,0.1213168
154,Lederbergvirus,0.12093176
155,Acidothermus,0.1176877
156,Marinobacter,0.11194377
157,Fastidiosipila,0.11130276
158,Tyzzerella nexilis,0.11116423
159,Allisonella,0.11109973
160,Vibrionimonas,0.108178556
161,Lactobacillus brevis,0.10746088
162,Leuconostoc,0.10623736
163,Bradyrhizobiaceae,0.10566625
164,Roseomonas,0.098333426
165,Rikenella,0.09370378
166,Bifidobacterium animalis,0.09370087
167,Paucisalibacillus,0.09233992
168,Sarcina sp.,0.0919026
169,Atopobium sp.,0.08712015
170,Marvinbryantia,0.08654377
171,Chitinophagaceae,0.08545211
172,Acholeplasmatales,0.07715348
173,Rothia dentocariosa,0.07139875
174,Flavobacteriales,0.06857232
175,Syntrophomonadaceae,0.06659403
176,Gelria,0.06329188
177,Parasporobacterium,0.06272111
178,Alcaligenes faecalis,0.06115565
179,Rickettsiales,0.06014933
180,Microbacteriaceae,0.055593584
181,TM7 phylum sp. oral taxon 352,0.052324295
182,Listeriaceae,0.0520068
183,Paenarthrobacter,0.051831413
184,Sutterella wadsworthensis,0.051790714
185,Sneathia sanguinegens,0.049144786
186,Hyphomicrobiaceae,0.048753716
187,Candidatus Portiera,0.04846411
188,Anaerococcus tetradius,0.045416716
189,Campylobacter hominis,0.043540534
190,Novispirillum,0.042782374
191,Synergistia,0.04224501
192,Exiguobacterium,0.04174367
193,Prevotella denticola,0.041204512
194,Lactobacillus delbrueckii,0.040823255
195,Caulobacterales,0.040742863
196,Pseudomonas stutzeri,0.039739
197,Aggregatibacter actinomycetemcomitans,0.038797744
198,Staphylococcus epidermidis,0.038106192
199,Leptotrichia sp. oral taxon 212,0.03809943
200,Leucobacter,0.036179487
201,Dehalobacterium,0.03569294
202,Acinetobacter baumannii,0.03560443
203,Deinococcales,0.03552323
204,Malassezia,0.03509777
205,Klebsiella sp.,0.03390136
206,Bacteroides-like sp. oral clone AU126,0.033591352
207,Opitutaceae,0.033587728
208,Microbacterium,0.03331385
209,Klebsiella aerogenes,0.032919604
210,Papillibacter,0.03112277
211,Mycoplasma,0.030973315
212,Synergistales,0.03007368
213,Micrococcales,0.029580258
214,Filifactor alocis,0.029566927
215,Gemella haemolysans,0.029226078
216,Rhodotorula,0.028832309
217,Helicobacter pylori,0.027311558
218,Acholeplasma,0.02721059
219,Succinivibrionaceae,0.026265493
220,Geobacter,0.026230585
221,Pelagibacterium,0.026122024
222,Alteromonadaceae,0.025900831
223,Centipeda,0.025850112
224,Actinomyces sp. oral taxon 877,0.025154255
225,Glutamicibacter,0.024074083
226,Chryseobacterium sp.,0.02396269
227,Streptococcus peroris,0.023685694
228,Allobaculum,0.023013536
229,Prevotella nigrescens,0.022006974
230,Planctomycetes,0.02189565
231,Veillonella sp.,0.02141592
232,Wolbachia,0.020816537
233,Peptococcus sp. oral taxon 167,0.020723658
234,Aerococcus,0.02070004
235,Congregibacter,0.020111796
236,Citrobacter sp.,0.018653637
237,Streptococcus pneumoniae,0.018538555
238,Flavobacteriaceae,0.018079728
239,Selenomonas sputigena,0.017617377
240,Parascardovia,0.016629213
241,Bacillus cereus,0.016458597
242,Sphingobium,0.016070709
243,Syntrophococcus,0.015907206
244,Porphyromonas gingivalis,0.015652064
245,Parasutterella,0.01555479
246,Clostridiales Family XIV. Incertae Sedis,0.015482776
247,Capnocytophaga ochracea,0.015286746
248,Terrisporobacter,0.015164665
249,Euryarchaeota,0.01436437
250,Corynebacterium striatum,0.014169753
251,Alkaliphilus,0.014142676
252,Bilophila wadsworthia,0.0141189145
253,Eisenbergiella,0.013845732
254,Actinobaculum,0.013667862
255,Pseudomonas putida,0.01332653
256,Candidatus Gracilibacteria,0.013253831
257,Streptococcus gordonii,0.01316452
258,Roseomonas mucosa,0.01305186
259,Ezakiella coagulans,0.012920747
260,Aspergillus sydowii,0.012780205
261,Bacteroides intestinalis,0.01267363
262,Porphyromonas bennonis,0.012168191
263,Coprococcus sp. HPP0048,0.012147113
264,Nesterenkonia,0.0120209325
265,Prevotella scopos,0.011997799
266,Rhodococcus sp. 008,0.011773866
267,Nocardiaceae,0.011569006
268,Jonquetella anthropi,0.011144455
269,Acidiphilium,0.011096233
270,Lactococcus lactis,0.011073354
271,Torulaspora,0.011018949
272,Lactobacillus sakei,0.010871693
273,Mesorhizobium,0.010343426
274,Succinispira,0.010282021
275,Porphyromonas pasteri,0.010259744
276,Ethanoligenens,0.01013843
277,Enhydrobacter aerosaccus,0.009924616
278,Clostridium hylemonae,0.009886595
279,Rubellimicrobium,0.009807893
280,Opitutales,0.009759832
281,Buttiauxella agrestis,0.009733015
282,Campylobacter sp. oral taxon 044,0.009698832
283,Bombiscardovia,0.009689829
284,Veillonella sp. oral taxon 780,0.009441114
285,Micrococcus luteus,0.009279025
286,Corynebacterium appendicis,0.009217293
287,Scardovia inopinata,0.008906898
288,Vogesella perlucida,0.008906762
289,Faecalibaculum,0.008377904
290,Sulfuritalea,0.008337793
291,Pseudothermotoga,0.008223771
292,Actinobaculum massiliense,0.008203657
293,Brevibacterium,0.008090467
294,Pseudoalteromonas,0.008019902
295,Deinococcaceae,0.007997265
296,Retroviridae,0.0077614635
297,Lactiplantibacillus plantarum,0.007659994
298,Defluviitaleaceae,0.007629917
299,Variibacter,0.0076048844
300,Microbacterium chocolatum,0.007540881
301,Fannyhessea vaginae,0.0075095245
302,Lactobacillus iners,0.0074803866
303,Capnocytophaga canimorsus,0.0072595095
304,Phyllobacterium sp.,0.0071842214
305,Parascardovia denticolens,0.007176025
306,Knoellia,0.007099158
307,Nitrososphaeraceae,0.007092279
308,Fusobacterium necrophorum,0.0070398636
309,Candidatus Parcubacteria,0.0069890716
310,Treponema,0.006982805
311,Prevotella histicola,0.006908381
312,Prevotella corporis,0.006847142
313,Brevibacteriaceae,0.0068123485
314,Massilia,0.006811617
315,Dietzia,0.0067820246
316,Cellulosimicrobium sp. TH-20,0.0067269774
317,Cellulosimicrobium,0.0067193755
318,Brucella,0.006699672
319,Ophiostoma piceae,0.0066714203
320,Myroides,0.006641361
321,Leptotrichia hofstadii,0.006633543
322,Bacteroides stercoris,0.0066331252
323,Clostridiales Family IV. Incertae Sedis,0.0066330284
324,Brucellaceae,0.0066009527
325,Pseudomonas luteola,0.006594413
326,Corynebacterium matruchotii,0.0065893396
327,Massilia alkalitolerans,0.006573519
328,Flavobacteriaceae bacterium 3519-10,0.006564542
329,Atopobium parvulum DSM 20469,0.006560247
330,Streptococcus sp. oral taxon 431,0.006521035
331,Buchnera aphidicola,0.006508406
332,Streptococcus australis,0.0063691316
333,Leptotrichia buccalis,0.0062873326
334,Lactobacillus casei,0.0061305836
335,Urechidicola croceus,0.0061214995
336,Rhodococcus,0.0060565234
337,Mucispirillum,0.0060352175
338,Alloscardovia omnicolens,0.0059452234
339,Pseudoflavonifractor,0.005931155
340,Hyphomonadaceae,0.0056757685
341,Lactobacillus fornicalis,0.0056034806
342,Phocaeicola coprocola,0.005586194
343,Clavibacter,0.005466254
344,Arthrobotrys oligospora,0.0054287734
345,Prevotella multisaccharivorax,0.005381838
346,Blautia wexlerae,0.005307038
347,Deferribacterales,0.005299186
348,Parabacteroides goldsteinii,0.005293815
349,Rhodococcus sp.,0.0052723316
350,Colletotrichum higginsianum,0.005222456
351,Nitrososphaera,0.005196313
352,Pedobacter,0.0051443414
353,Deferribacteres,0.005096503
354,Lactobacillus acidophilus,0.005075459
355,[Eubacterium] yurii,0.004919836
356,Torulaspora delbrueckii,0.0049189306
357,Rothia aeria,0.004913426
358,Alloiococcus,0.0048125084
359,Catabacter hongkongensis,0.004810223
360,Lachnoanaerobaculum umeaense,0.0048046196
361,Isoptericola,0.0048011695
362,Lutispora,0.0047099283
363,Nitrososphaerales,0.0046239872
364,Candidatus Azobacteroides pseudotrichonymphae,0.004613894
365,Selenomonas noxia,0.004564231
366,Solobacterium,0.004538728
367,Ruminococcus sp. N15.MGS-57,0.004533472
368,Lachnoanaerobaculum sp. ICM7,0.0044618957
369,Cenarchaeales,0.004458864
370,Acidobacteriia,0.004433674
371,Kluyvera,0.004399315
372,Candida dubliniensis,0.004386773
373,Blautia glucerasea,0.0043616067
374,Acetanaerobacterium,0.0043284935
375,Chlamydia pneumoniae,0.004280723
376,Clavibacter michiganensis,0.0042458107
377,Chaetomium globosum,0.0041918377
378,Blastococcus,0.0041823024
379,Klebsiella oxytoca,0.004168144
380,Lachnoanaerobaculum saburreum,0.0041629146
381,Promicromonosporaceae,0.0041470793
382,Sporacetigenium,0.004140977
383,Neobacillus fumarioli,0.004085834
384,Fusobacterium sp. oral taxon 203,0.0040786047
385,Rhodobacterales,0.0040580137
386,Lactobacillus gasseri,0.004040629
387,Rubrobacter,0.0040091355
388,Phascolarctobacterium succinatutens,0.003977732
389,Alistipes senegalensis,0.003954217
390,Deinococcus grandis,0.0039190087
391,Achromobacter sp.,0.0039155777
392,Helicobacter sp.,0.0039125234
393,Procabacteriales,0.00390909
394,Candidatus Solibacter,0.0038633412
395,Streptococcus phage PhiSpn_200,0.0038241644
396,Lactococcus piscium,0.0038191127
397,Rubrobacterales,0.0038094707
398,Conexibacteraceae,0.0038008385
399,Aspergillus ochraceoroseus,0.003721022
400,Papillibacter cinnamivorans,0.0037205426
401,Anoxybacillus kestanbolensis,0.0037033814
402,Streptococcus sp. I-G2,0.003682471
403,Granulicatella elegans,0.0036727178
404,Planctomycetia,0.0036659173
405,Thermaceae,0.003650063
406,Hungatella,0.0036295475
407,Sporobacter termitidis,0.0036010535
408,Oribacterium sinus,0.0035872112
409,Idiomarina,0.0035700393
410,Erysiphaceae,0.0035177516
411,Eggerthellaceae,0.0034544796
412,Oribacterium sinus F0268,0.0034290326
413,Thiotrichales,0.0033895115
414,Parasutterella secunda,0.003387594
415,Desulfocapsa,0.0033692077
416,Novosphingobium sp.,0.003341581
417,Patulibacteraceae,0.0033306968
418,Neisseria sp.,0.0032979401
419,Procabacteriaceae,0.0032960866
420,Propionicimonas,0.0032662482
421,Planctomyces,0.0032533363
422,Hyphomicrobium,0.0032274036
423,Bifidobacterium sp.,0.0032234495
424,Parachlamydiaceae,0.003214463
425,Synergistaceae,0.0031903442
426,Pseudolabrys,0.0031410318
427,Blautia hansenii,0.0031392109
428,Phaeobacter,0.0030529092
429,Actinotalea,0.0030489592
430,Defluviicoccus,0.003045498
431,Kwoniella heveanensis,0.0029909243
432,Mogibacterium timidum,0.002964279
433,Bacillus sp. FJAT-22090,0.002928964
434,Rhodotorula sp. JG-1b,0.002922116
435,Candidatus Stoquefichus massiliensis,0.0029004915
436,Rubrobacteria,0.0028870273
437,Rhodoferax,0.002882465
438,Treponema amylovorum,0.0028761744
439,Chaetomiaceae,0.0028575584
440,Pisolithaceae,0.0028114028
441,Bosea,0.0028056912
442,Pseudogymnoascus sp. VKM F-4520 (FW-2644),0.0027895884
443,Reoviridae,0.00276583
444,Barnesiella,0.002763832
445,Thalassospira,0.0027389654
446,Providencia vermicola,0.0027226715
447,Prevotella amnii,0.0027172463
448,Bdellovibrionales,0.0027089093
449,Treponema socranskii,0.0027001745
450,Catenibacterium mitsuokai,0.0026886736
451,Erysiphe necator,0.0026721775
452,Prevotella sp. oral taxon 304,0.002659747
453,Sphingobium xenophagum,0.0026282887
454,Bryobacterales,0.0026114692
455,Talaromyces islandicus,0.002565712
456,Porphyromonas asaccharolytica,0.0024674812
457,Novosphingobium,0.00246078
458,Aggregatibacter aphrophilus,0.0024374265
459,Prevotella stercorea,0.0024172259
460,Leuconostocaceae,0.0024067562
461,Candidatus Regiella,0.0023944299
462,[Eubacterium] infirmum,0.0023807832
463,Peptacetobacter hiranonis,0.0023797725
464,Blumeria graminis,0.0023711002
465,Candidatus Endolissoclinum,0.0023669433
466,Bdellovibrionaceae,0.0023668127
467,Idiomarinaceae,0.0023652324
468,Herbaspirillum,0.0023546794
469,Truepera,0.0023381652
470,Streptococcus lutetiensis,0.0023176246
471,Microvirgula,0.0023110812
472,Rhodospirillales,0.0023096444
473,uncultured Stomatobaculum sp.,0.0022970168
474,Herpesviridae,0.0022656468
475,Serratia marcescens,0.0022615166
476,Cellulomonadaceae,0.0022603972
477,Desulfobacterales,0.0022466881
478,Fluviicola,0.002223813
479,Leptothrix,0.0022208549
480,Atopobium minutum,0.0022199214
481,Succinatimonas,0.0021675762
482,Pseudomonas sp.,0.0021248094
483,Methylophilaceae,0.0020885305
484,Myxococcales,0.0020679606
485,Kocuria,0.0020673824
486,Candidatus Tremblaya,0.0020613703
487,Fusibacter,0.002048326
488,Sterigmatomyces elviae,0.0020416144
489,Rhodanobacter,0.0020314308
490,Fusobacterium gonidiaformans,0.0020285915
491,Malasseziomycetes,0.0019655728
492,Wenyingzhuangia fucanilytica,0.0019647575
493,Hyphomonas,0.0019629253
494,Fretibacterium fastidiosum,0.0019538414
495,Candidatus Portiera aleyrodidarum,0.0019534728
496,Parastagonospora nodorum,0.0019256031
497,Bacteroides salyersiae,0.0019219937
498,Dehalobacter,0.0019002843
499,Holophagaceae,0.0018738918
500,Boletus,0.0018468767
501,Balneimonas,0.0018404832
502,Bilophila sp.,0.0018290599
503,Oxobacter,0.0018229411
504,Prevotella sp. oral clone DO014,0.0018097664
505,Kwoniella mangrovensis,0.0017855671
506,Treponema lecithinolyticum,0.0017850279
507,Antrodiella,0.0017764008
508,Moniliophthora perniciosa,0.0017668467
509,Holophagae,0.0017445738
510,Corynebacterium sp.,0.0017403899
511,Bryobacter,0.0017397085
512,Peptoniphilaceae,0.0017373925
513,Lactobacillus johnsonii,0.0017368123
514,Lachnospiraceae bacterium 2_1_58FAA,0.0017143757
515,Firmicutes bacterium CAG:110,0.0017098257
516,Piscirickettsiaceae,0.0016989514
517,Capnocytophaga sputigena,0.0016989028
518,Schaalia cardiffensis,0.0016794858
519,Gluconacetobacter,0.0016527069
520,Nocardioidaceae,0.0016412757
521,Sphingobacterium multivorum,0.0016075709
522,Bacteroides finegoldii,0.0016052155
523,Chlamydia,0.0015934694
524,Oenothera,0.0015934343
525,Metarhizium rileyi,0.0015743579
526,Plesiomonas shigelloides,0.0015713605
527,Staphylococcus sciuri,0.001567686
528,Grosmannia clavigera,0.0015522682
529,Neisseria oralis,0.0015281565
530,Moraxella osloensis,0.0014994537
531,Campylobacter curvus,0.0014950829
532,Chlamydiia,0.0014795015
533,Anaerostipes caccae DSM 14662,0.0014638951
534,Moniliophthora,0.0014547822
535,Faecalibacterium cf. prausnitzii KLE1255,0.0014539949
536,Rhodospirillaceae,0.0014405624
537,Pyramidobacter,0.0014388049
538,Fusobacterium sp.,0.0014101213
539,Coprobacter fastidiosus,0.0014078096
540,Prevotella sp. oral taxon 300,0.0013924688
541,Deinococcus,0.0013658602
542,Candidatus Azobacteroides,0.001358735
543,Solirubrobacterales,0.0013561413
544,Victivallaceae,0.0013294881
545,Chryseobacterium sp. IHB B 17019,0.001328442
546,Skermanella,0.0013259542
547,Olsenella profusa,0.0013203964
548,Debaryomyces fabryi,0.0013165809
549,Bergeyella zoohelcum,0.001308247
550,Rhizobiaceae,0.0012862219
551,Agrococcus,0.0012783961
552,Lysurus,0.0012735208
553,Pannonibacter,0.0012700128
554,Metarhizium acridum,0.0012343636
555,Parabacteroides johnsonii,0.0012069447
556,Methyloversatilis discipulorum,0.0012059672
557,Wenyingzhuangia,0.0012029867
558,Diaporthe ampelina,0.0011562653
559,Anoxybacillus,0.0011525718
560,Nitrosomonas,0.0011258987
561,Fusicatenibacter saccharivorans,0.0011130247
562,Actinomyces sp. oral taxon 170,0.0010899203
563,Prevotella buccalis,0.001073178
564,Candidatus Blochmannia,0.0010652497
565,Halobacillus mangrovi,0.0010588146
566,Rhodotorula graminis,0.0010538357
567,Lachnospiraceae bacterium 5_1_63FAA,0.0010517214
568,Modestobacter,0.0010342945
569,Prevotella ruminicola,0.0010306753
570,Arcobacter,0.0010271998
571,Desulfobulbus,0.0010228896
572,Lactobacillus sanfranciscensis,0.0010209285
573,Pseudochrobactrum,0.0010146786
574,Prochlorococcus,0.0010071669
575,Phyllobacterium,0.0010037515
576,Methanobacteriales,0.0009985123
577,Basidioascus,0.0009898312
578,Robinsoniella,0.0009882553
579,Geobacteraceae,0.0009859467
580,Babesia,0.0009792409
581,Prevotella buccae,0.000974832
582,Streptococcus sp. oral taxon 058,0.000965154
583,Crepidotus,0.0009594901
584,Acinetobacter venetianus RAG-1 = CIP 110063,0.0009569426
585,Treponema sp. oral taxon 250,0.0009471768
586,Rhodobacteraceae,0.0009376307
587,Trichococcus,0.0009310086
588,Firmicutes bacterium CAG:102,0.0009249242
589,Leptotrichia trevisanii,0.0009198234
590,Rubrobacteraceae,0.0009128917
591,Ezakiella,0.00090608717
592,Lentibacillus,0.00090460276
593,Chlamydiae,0.0008725252
594,Staphylococcus pasteuri,0.0008629006
595,Candidatus Midichloriaceae,0.00086060836
596,Parabacteroides distasonis ATCC 8503,0.00086030347
597,Fusobacterium naviforme,0.00085425866
598,Puniceicoccaceae,0.00085191877
599,Nitrosomonadales,0.0008468984
600,Thielaviopsis,0.0008454356
601,Crenarchaeota,0.000829112
602,Macrococcus,0.0008290011
603,Simonsiella,0.00081082917
604,Zhouia,0.00080896047
605,SR1 bacterium oral taxon 874,0.0008060699
606,Parcubacteria bacterium RAAC4_OD1_1,0.0007997226
607,Candidatus Koribacter,0.00079886045
608,Fusobacterium nucleatum subsp. polymorphum,0.0007821576
609,Ochrobactrum,0.0007790297
610,Gemmatimonas,0.0007759318
611,Fretibacterium,0.0007554256
612,Citrobacter farmeri,0.0007510296
613,Intrasporangiaceae,0.00074820383
614,Syntrophus,0.00074716256
615,Sporosarcina,0.00074364536
616,Alteromonas,0.00074039475
617,Aliihoeflea,0.0007365454
618,Firmicutes bacterium CAG:240,0.00073433574
619,Denitratisoma,0.00073406857
620,Fusobacterium nucleatum subsp. animalis,0.00073363836
621,Phycicoccus,0.0007218491
622,Tyzzerella,0.0007202744
623,Centipeda periodontii,0.00070478424
624,Streptococcus alactolyticus,0.0006968794
625,Trueperaceae,0.0006947023
626,Clostridium colicanis,0.00069206714
627,Neurospora crassa,0.0006906153
628,Succiniclasticum,0.0006846583
629,Ruminococcus gauvreauii,0.00068270176
630,Mogibacterium sp.,0.00067845645
631,Victivallales,0.0006734268
632,Pirellulaceae,0.00067229394
633,Cetobacterium somerae,0.0006698366
634,Staphylococcus aureus subsp. aureus ST228,0.0006657153
635,Desulfovibrio vietnamensis,0.00066053745
636,Pneumocystis murina,0.0006556113
637,Brachyspiraceae,0.00064314186
638,Salmonella enterica,0.0006428437
639,Pneumocystidomycetes,0.0006422723
640,Clostridiales bacterium,0.0006376859
641,Pseudogymnoascus sp. VKM F-4518 (FW-2643),0.0006137017
642,Malasseziaceae,0.00061158586
643,Pisolithus,0.0006082348
644,Nevskia,0.0006047054
645,Streptococcus thermophilus,0.00060039567
646,Cardiobacteriales,0.0005913858
647,Pantoea,0.0005810994
648,Porphyromonas uenonis,0.0005808142
649,Bifidobacterium thermacidophilum,0.0005802538
650,Anaerolineae,0.0005729544
651,Paraeggerthella,0.00057150406
652,Aspergillus rambellii,0.00057148567
653,Campylobacter showae,0.0005696521
654,Tannerella forsythia,0.0005681288
655,Acremonium chrysogenum,0.0005640074
656,Leptotrichia sp. oral taxon 221,0.0005620856
657,Desulfovibrio longreachensis,0.0005555441
658,Fusarium pseudograminearum,0.00055385806
659,Buttiauxella,0.0005508229
660,Clostridia bacterium UC5.1-2D9,0.0005463212
661,Prevotella pallens,0.0005329834
662,Pseudoxanthomonas,0.0005293168
663,Wautersiella,0.0005214571
664,Prevotella sp. oral taxon 309,0.00051900296
665,Pseudeurotiaceae,0.00051794056
666,Fusobacterium perfoetens,0.0005162626
667,Bifidobacterium longum subsp. longum,0.00050871685
668,Candidatus Regiella insecticola,0.0005073461
669,Eubacterium coprostanoligenes,0.0005069645
670,Veillonella rogosae,0.0005042955
671,Cardiobacteriaceae,0.0005018048
672,Pontibacter,0.0005013887
673,Saprospirales,0.0004990389
674,Stenotrophomonas acidaminiphila,0.0004937866
675,Lipomyces starkeyi,0.00048938073
676,Chloracidobacterium,0.00048144785
677,Wallemia,0.00047902096
678,Marasmiaceae,0.00047832343
679,Aphanothecaceae,0.00047598273
680,Thielaviopsis punctulata,0.00047494963
681,Fusobacterium nucleatum subsp. vincentii,0.00047463598
682,Neisseria elongata,0.00046912982
683,Eubacterium ruminantium,0.00046703857
684,Actinomyces radicidentis,0.0004624133
685,Eubacterium infirmum F0142,0.00044960316
686,Coprobacter,0.0004462657
687,Anelloviridae,0.0004321512
688,Fusobacterium nucleatum subsp. nucleatum,0.00043185096
689,Acinetobacter sp.,0.0004265159
690,Aspergillus versicolor,0.00041897004
691,Ascomycota,0.00041281103
692,Thermales,0.00040999512
693,Aspergillus flavus,0.0004081876
694,Sulfurimonas,0.00040327487
695,Desulfococcus,0.00040009472
696,Paeniclostridium,0.0003991788
697,Proteobacteria bacterium CAG:139,0.00039397326
698,Saccharofermentans,0.00038797193
699,Acinetobacter schindleri,0.00038775263
700,Clostridium colinum,0.0003860772
701,Streptococcus pseudopneumoniae,0.00038117892
702,Negativibacillus,0.00037836854
703,unclassified Lachnospiraceae,0.00037504005
704,Lipomycetaceae,0.0003729783
705,Solanum melongena,0.0003714244
706,Anaeroplasma,0.0003689316
707,Eubacterium hallii CAG:12,0.00036693297
708,unclassified Ruminococcaceae,0.00036629694
709,Oribacterium parvum,0.000359662
710,Parabacteroides gordonii,0.00035585358
711,Limnohabitans,0.0003522089
712,Blautia sp.,0.00035193554
713,Acinetobacter johnsonii,0.0003435462
714,Robinsoniella peoriensis,0.0003425132
715,Anaeroplasmatales,0.00033949187
716,Holophagales,0.00033904362
717,Nosema apis,0.00033009992
718,Schlegelella aquatica,0.00032743733
719,Anaerosporobacter,0.00032560172
720,Pseudonocardiales,0.00032286826
721,Selenomonas sp.,0.00031968023
722,unclassified Rikenellaceae,0.00031529114
723,Punctularia strigosozonata,0.0003093278
724,Thermomonosporaceae,0.00030648286
725,Spiroplasmataceae,0.00029737447
726,Macrophomina phaseolina,0.00029545027
727,Coprococcus catus,0.00029476834
728,Carnobacterium,0.0002931544
729,Methylophaga,0.00028815147
730,Prosthodendrium,0.00028690585
731,Pantoea agglomerans,0.0002843051
732,SR1 bacterium oral taxon 875,0.00028311
733,Thermodesulfobiaceae,0.00028186193
734,Azohydromonas,0.0002731883
735,Saccharopolyspora,0.0002665598
