,0,1
148,Aggregatibacter aphrophilus,0.9994539
149,Metarhizium rileyi,0.9994534
150,Aspergillus versicolor,0.99944746
151,Candidatus Portiera aleyrodidarum,0.999444
152,Trichococcus,0.9994399
153,Myxococcales,0.99943924
154,Firmicutes bacterium CAG:110,0.9994338
155,Thielaviopsis,0.9994338
156,Erysiphaceae,0.9994259
157,Thiotrichales,0.99942195
158,Lachnospira multipara,0.9994212
159,Lachnospiraceae bacterium 5_1_63FAA,0.9994208
160,Fretibacterium,0.9994148
161,Campylobacter showae,0.9994003
162,Olsenella profusa,0.99938583
163,Rhodanobacter,0.999373
164,Saprospiria,0.9993722
165,Arthrobotrys oligospora,0.9993604
166,Candidatus Midichloriaceae,0.9993491
167,Fusobacterium necrophorum,0.99934417
168,Holophagaceae,0.9993405
169,Limnohabitans,0.9993222
170,Kalmanozyma brasiliensis,0.99931765
171,Fusobacterium sp. oral taxon 203,0.99931735
172,Rhizobiaceae,0.99931574
173,Nevskia,0.9993132
174,Anaeroplasmatales,0.9993077
175,Basidioascus,0.9993016
176,Mogibacterium timidum,0.9992901
177,Cellulomonadaceae,0.99928814
178,Anoxybacillus,0.9992818
179,Cardiobacteriaceae,0.99924105
180,Rahnella,0.99923474
181,Serratia marcescens,0.9992292
182,Diaporthe ampelina,0.99922824
183,Prevotella buccae,0.9992214
184,Lachnospiraceae bacterium 2_1_58FAA,0.99921256
185,Kwoniella heveanensis,0.99919504
186,Fluviicola,0.9991872
187,Pneumocystidomycetes,0.9991871
188,Candidatus Blochmannia,0.999179
189,Schlegelella aquatica,0.99917793
190,Lachnobacterium bovis,0.9991773
191,SR1 bacterium oral taxon 874,0.9991747
192,Chaetomium globosum,0.9991682
193,Eubacterium hallii CAG:12,0.9991655
194,Sulfurimonas,0.9991572
195,Listeria monocytogenes,0.9991569
196,Acinetobacter johnsonii,0.9991557
197,Solanum melongena,0.9991553
198,Punctularia strigosozonata,0.9991541
199,Gluconacetobacter,0.9991529
200,Saprospirales,0.9991482
201,Macrophomina phaseolina,0.99913865
202,Thielaviopsis punctulata,0.9991368
203,Aspergillus sydowii,0.99913585
204,Nosema apis,0.99913394
205,Paeniclostridium,0.99913037
206,Hanseniaspora valbyensis,0.99912435
207,[Eubacterium] yurii,0.999118
208,Brachyspiraceae,0.9990949
209,Oribacterium parvum,0.9990908
210,Bergeyella zoohelcum,0.9990901
211,Pontibacter,0.99904376
212,Acinetobacter sp.,0.9990433
213,Macrococcus,0.99903446
214,Thermodesulfobiaceae,0.9989943
215,Moniliophthora,0.99899334
216,Acidiphilium,0.99894416
217,Wautersiella,0.99894065
218,Sterigmatomyces elviae,0.9989009
219,Anaeroplasma,0.99889106
220,Pneumocystis murina,0.9988856
221,Balneimonas,0.9988841
222,Conexibacteraceae,0.9988355
223,Lutispora,0.9988034
224,Actinomyces sp. oral taxon 877,0.9987933
225,Bombiscardovia,0.9987888
226,Desulfococcus,0.9987591
227,Eubacterium ruminantium,0.9987044
228,Lactobacillus fornicalis,0.99869984
229,Negativibacillus,0.99868095
230,Geobacter,0.99868
231,Peptacetobacter hiranonis,0.9986755
232,Lentibacillus,0.9986174
233,Carnobacterium,0.9986068
234,Fusobacterium perfoetens,0.9985792
235,Bosea,0.99854606
236,Veillonella rogosae,0.99853784
237,Porphyromonas uenonis,0.99852747
238,Alloiococcus,0.9985011
239,Robinsoniella peoriensis,0.9984999
240,Acinetobacter schindleri,0.9984504
241,Simonsiella,0.99841607
242,Prevotella amnii,0.9984147
243,Clostridiales bacterium,0.99839985
244,Azospira,0.99824107
245,Bacteroides-like sp. oral clone AU126,0.9982309
246,Treponema amylovorum,0.9981803
247,Alteromonas,0.9981176
248,Zhouia,0.99809474
249,Methylophaga,0.9980619
250,Streptococcus sp. oral taxon 058,0.9980395
251,Herbaspirillum,0.99798876
252,Achromobacter sp.,0.99782586
253,Myoviridae,0.9977993
254,Alkaliphilus,0.9977282
255,Prevotella scopos,0.99769455
256,Bifidobacterium longum subsp. longum,0.99766517
257,Staphylococcus epidermidis,0.9976227
258,Epsilonproteobacteria,0.9975655
259,Prevotella ruminicola,0.9975259
260,Leptotrichia sp. oral taxon 212,0.9974663
261,Actinobaculum,0.9974448
262,Bifidobacterium thermacidophilum,0.9974323
263,Pseudothermotoga,0.99733675
264,Lederbergvirus,0.997317
265,Succinivibrionaceae,0.9973065
266,Stenotrophomonas acidaminiphila,0.99724597
267,Actinobaculum massiliense,0.997148
268,Phyllobacterium,0.9971204
269,Lactiplantibacillus plantarum,0.997073
270,Porphyromonas bennonis,0.997056
271,Lipomyces starkeyi,0.9970183
272,Enhydrobacter aerosaccus,0.9969385
273,Skermanella,0.9969125
274,Novispirillum,0.99685645
275,TM7 phylum sp. oral taxon 352,0.9968344
276,Bacillus sp. FJAT-22090,0.99681324
277,Opitutales,0.996767
278,Simonsiella muelleri,0.99666953
279,Coprobacter,0.99664897
280,TM7 phylum sp. oral taxon 348,0.99661773
281,Buttiauxella,0.99654555
282,Candida dubliniensis,0.9965274
283,Tequatrovirus,0.996497
284,Ruminococcus sp. N15.MGS-57,0.9964163
285,Centipeda,0.99633473
286,Novosphingobium aromaticivorans,0.9962518
287,Pseudomonas putida,0.9962397
288,Pneumoviridae,0.99613035
289,Chrysochromulina ericina virus,0.9960904
290,Mycoplasma genitalium,0.9960873
291,Neobacillus fumarioli,0.99605364
292,Torulaspora,0.9960261
293,Fusobacterium sp.,0.9960143
294,Nitrososphaera,0.9960069
295,Lambdavirus,0.99587
296,Bacteroides thetaiotaomicron,0.99583954
297,Chromatiales,0.99577814
298,Pelagibacterium,0.99573123
299,Parabacteroides goldsteinii,0.9957189
300,Campylobacter hominis,0.99568576
301,Myroides,0.9956772
302,Brucellaceae,0.99566054
303,Deferribacteres,0.9956503
304,Caudovirales,0.9956413
305,[Eubacterium] sulci,0.99563736
306,Glutamicibacter,0.9956022
307,Human orthopneumovirus,0.99557143
308,Cellulosimicrobium sp. TH-20,0.9955547
309,Parascardovia denticolens,0.9955452
310,Rhodococcus sp.,0.9954716
311,Prevotella histicola,0.9954447
312,Succinispira,0.995437
313,Urechidicola croceus,0.995394
314,Methylophilaceae,0.9953636
315,Bacillus thermoamylovorans,0.99533725
316,Clostridiales Family IV. Incertae Sedis,0.9953328
317,Torulaspora delbrueckii,0.99531955
318,Intrasporangiaceae,0.9953179
319,Klebsiella aerogenes,0.9953103
320,Papillibacter cinnamivorans,0.9952968
321,Klebsiella sp.,0.99524593
322,Aliihoeflea,0.99521524
323,Lactobacillus casei,0.9952142
324,Jonquetella anthropi,0.9952138
325,Nitrososphaeraceae,0.9951677
326,Marinobacter,0.9951445
327,Nitrososphaerales,0.99514
328,Leptotrichia sp. oral taxon 218,0.9951328
329,Isoptericola,0.9951237
330,Microbispora,0.99509853
331,Streptococcus pneumoniae,0.995082
332,Sulfuritalea,0.9950743
333,Candidatus Azobacteroides,0.995068
334,Schwartzia,0.9950416
335,Streptococcus sp. oral taxon 431,0.99500763
336,Catabacter hongkongensis,0.9949443
337,Mucispirillum,0.99489754
338,Bacteroides salyersiae,0.99485505
339,Wolbachia,0.99482715
340,Prevotella sp. oral clone DO039,0.99479514
341,Blautia glucerasea,0.99479014
342,Parabacteroides distasonis ATCC 8503,0.99476236
343,Rhodotorula,0.99475485
344,Eggerthellaceae,0.9947348
345,Aerococcus,0.99470115
346,Deinococcus,0.99462837
347,Hungatella hathewayi,0.9945784
348,Dehalobacter,0.9945196
349,Staphylococcus aureus subsp. aureus ST228,0.9943355
350,Malassezia,0.99428904
351,Bdellovibrionales,0.99424094
352,Podoviridae,0.994226
353,Oceanospirillaceae,0.9941604
354,Opitutaceae,0.9939936
355,Scardovia inopinata,0.9939837
356,Microvirgula,0.9938473
357,Ezakiella coagulans,0.99381036
358,Filifactor alocis,0.99374205
359,Capnocytophaga canimorsus,0.99370444
360,Hyphomonas,0.99366313
361,Fusibacter,0.9936406
362,Pseudomonas sp.,0.99352217
363,Chryseobacterium sp.,0.9934521
364,Wenyingzhuangia,0.99344325
365,Clavibacter,0.9933843
366,Pannonibacter,0.9933588
367,Microviridae,0.9933374
368,Idiomarinaceae,0.99327713
369,Phycisphaerae,0.99318266
370,Rhodococcus sp. 008,0.9931488
371,Clavibacter michiganensis,0.9931314
372,Lactobacillus acidophilus,0.99310875
373,Chlamydiales,0.9930697
374,Bifidobacterium bifidum,0.99306494
375,Parabacteroides johnsonii,0.99297327
376,Hathewaya histolytica,0.99294794
377,Cellulosimicrobium,0.9928573
378,Citrobacter sp.,0.9928234
379,Mesorhizobium,0.99277353
380,Thermomonosporaceae,0.9927019
381,Punavirus,0.99256486
382,Streptococcus gordonii,0.992545
383,SR1 bacterium oral taxon 875,0.99249804
384,Acinetobacter venetianus RAG-1 = CIP 110063,0.99246716
385,Coprococcus sp. HPP0048,0.992377
386,Methylobacterium radiotolerans,0.99236304
387,Buttiauxella agrestis,0.9922041
388,Deferribacterales,0.9920579
389,Wenyingzhuangia fucanilytica,0.9919993
390,Bilophila sp.,0.99197835
391,[Eubacterium] brachy,0.99190533
392,Orthopneumovirus,0.991749
393,Cloacibacterium,0.9916746
394,Atopobium sp.,0.99154717
395,Veillonella sp. oral taxon 780,0.9914576
396,Oceanospirillales,0.99138635
397,Candidatus Parcubacteria,0.9912629
398,Kluyvera,0.99120694
399,Sinsheimervirus,0.9911817
400,Listeriaceae,0.9911554
401,Promicromonosporaceae,0.9910581
402,Selenomonas sp.,0.9910152
403,Blautia wexlerae,0.9907901
404,Herpesviridae,0.9907475
405,Knoellia,0.99062437
406,Chryseobacterium sp. IHB B 17019,0.99058753
407,Methyloversatilis discipulorum,0.9905306
408,Prevotella sp. oral taxon 473,0.99037695
409,Eisenbergiella,0.9903103
410,Gemella sp.,0.9901599
411,Prevotella corporis,0.99012464
412,Sporacetigenium,0.9900692
413,Peptococcus sp. oral taxon 167,0.9899571
414,Prevotella sp. oral clone DO014,0.98978394
415,Kingella sp. oral taxon 459,0.98963726
416,Oxobacter,0.9895576
417,Acidaminococcus intestini,0.98947287
418,Akkermansiaceae,0.9893363
419,Reoviridae,0.98928076
420,Parascardovia,0.98926216
421,Crenarchaeota,0.9892056
422,Oenothera,0.98919344
423,Gemmatimonas,0.9886141
424,Brucella,0.9886045
425,Phyllobacterium sp.,0.9884787
426,Buchnera aphidicola,0.9878792
427,Prevotella multisaccharivorax,0.9878279
428,Lachnospiraceae bacterium oral taxon 455,0.9878223
429,Granulicatella elegans,0.9877116
430,Flavobacteriaceae bacterium 3519-10,0.9874112
431,Prevotella sp. oral taxon 472,0.9873899
432,Rubellimicrobium,0.98736244
433,Euryarchaeota,0.98706484
434,Prevotella shahii,0.9869513
435,Retroviridae,0.98691005
436,Parasutterella secunda,0.9865265
437,Prevotella nanceiensis,0.98624593
438,Sporobacter termitidis,0.9860785
439,Syntrophococcus,0.9859464
440,Hyphomicrobium,0.98594624
441,Clostridiales Family XIV. Incertae Sedis,0.98591036
442,Babesia,0.9856855
443,Moraxella osloensis,0.9856444
444,Pseudochrobactrum,0.985343
445,Staphylococcus pasteuri,0.98517907
446,Corynebacteriales,0.9851321
447,Bergeriella,0.98497236
448,Streptococcus thermophilus,0.9845855
449,Fusobacterium varium,0.984261
450,Leptotrichia sp. oral taxon 221,0.9842461
451,Corynebacterium sp.,0.98417455
452,Chlamydiia,0.98364305
453,Bacillaceae,0.98350763
454,Congregibacter,0.98349875
455,Acholeplasma,0.9834745
456,Pseudonocardiaceae,0.9832363
457,Leptotrichia hofstadii,0.9831604
458,Succinatimonas,0.98300266
459,Candidatus Stoquefichus massiliensis,0.98280245
460,Bdellovibrionaceae,0.9822432
461,Ethanoligenens,0.9821578
462,Treponema putidum,0.98210746
463,Prevotella sp. oral taxon 309,0.98192626
464,Rhodococcus,0.9818227
465,Eubacterium infirmum F0142,0.98055804
466,Deinococcus grandis,0.9805532
467,Nocardiaceae,0.98038995
468,Cenarchaeales,0.98026943
469,Parcubacteria bacterium RAAC4_OD1_1,0.9801888
470,Idiomarina,0.9797386
471,Rhodospirillaceae,0.97906184
472,Rubrobacteraceae,0.9787936
473,Candidatus Endolissoclinum,0.9786647
474,Planctomycetes,0.9785448
475,Alistipes senegalensis,0.978426
476,Streptococcus pseudopneumoniae,0.9784115
477,Streptococcus phage PhiSpn_200,0.97806215
478,Faecalibaculum,0.97787964
479,Rhodoferax,0.97781265
480,Arcobacter,0.9777688
481,Shuttleworthia,0.97768366
482,unclassified Ruminococcaceae,0.97733104
483,Oribacterium sp. oral taxon 108,0.97684973
484,Coprobacter fastidiosus,0.9764435
485,Phocaeicola coprocola,0.97639525
486,Prevotella pallens,0.97633404
487,Flavobacteriaceae,0.9759828
488,Parachlamydiaceae,0.9759732
489,Segetibacter,0.9756348
490,Providencia vermicola,0.97532314
491,Sphingobium,0.9753159
492,Procabacteriaceae,0.97494745
493,Hyphomicrobiaceae,0.974487
494,Paucisalibacillus,0.9744179
495,Leptotrichia buccalis,0.97407526
496,Actinomyces oris,0.97362614
497,Bryobacterales,0.97311074
498,Coccolithovirus,0.9730626
499,Puniceicoccaceae,0.9728927
500,Mogibacterium sp.,0.97259337
501,Streptococcus peroris,0.9720513
502,Vibrionimonas,0.97194314
503,Proteiniphilum,0.97190046
504,Halobacillus mangrovi,0.97130907
505,Procabacteriales,0.9712836
506,Oribacterium sinus,0.97118247
507,Nitrosomonadales,0.9711669
508,Rhodospirillales,0.9703815
509,Kocuria,0.97020304
510,Tissierellaceae,0.9701534
511,Chlamydiae,0.96938586
512,Roseomonas mucosa,0.9690526
513,Corynebacterium appendicis,0.9690024
514,Paraeggerthella,0.968661
515,Nitrosomonas,0.96800387
516,Anaerorhabdus,0.9671068
517,Deinococcaceae,0.96677715
518,Cupriavidus,0.9662567
519,Solobacterium moorei,0.96617866
520,Solirubrobacterales,0.96596885
521,Facklamia,0.96525353
522,Sarcina sp.,0.96493435
523,Providencia,0.9642653
524,Lactococcus piscium,0.96425176
525,Bifidobacterium animalis,0.96413416
526,Brevibacteriaceae,0.9637804
527,Pseudoxanthomonas,0.963047
528,Bradyrhizobium,0.96256775
529,Papillibacter,0.96245325
530,Saccharopolyspora,0.9621955
531,Sphingobium xenophagum,0.96203256
532,Campylobacter concisus,0.96200305
533,Lachnoanaerobaculum sp. ICM7,0.96163917
534,Patulibacteraceae,0.9609961
535,Pseudoalteromonas,0.96092206
536,unclassified Rikenellaceae,0.9600942
537,Gemella haemolysans,0.95851934
538,Wallemia,0.9575819
539,Gardnerella,0.95743895
540,Catonella morbi,0.95692694
541,Oribacterium sinus F0268,0.956672
542,Streptococcus sp. I-G2,0.9564892
543,Pantoea agglomerans,0.9554851
544,Acidobacteria,0.9550261
545,Defluviitaleaceae,0.95432305
546,[Eubacterium] infirmum,0.952617
547,Leucobacter,0.9525062
548,Phocaeicola massiliensis,0.95232403
549,Lancefieldella rimae,0.95217013
550,Tyzzerella nexilis,0.9500036
551,Anaeroglobus,0.9490378
552,Lactobacillus brevis,0.9483316
553,Rothia dentocariosa,0.94744027
554,Desulfobulbus,0.94726896
555,Salmonella,0.9452592
556,Anaerostipes caccae DSM 14662,0.9433855
557,Acidothermus,0.9424948
558,Corynebacterium matruchotii,0.94239265
559,Neisseria sp.,0.9422939
560,Catonella,0.94228727
561,Massilia alkalitolerans,0.9418691
562,Acidobacteriia,0.9418518
563,Acholeplasmatales,0.9418177
564,[Clostridium] symbiosum,0.939957
565,Porphyromonas pasteri,0.9390143
566,Bacteroides nordii,0.93841165
567,Weissella,0.937677
568,Streptococcus parasanguinis,0.9376412
569,Sutterella wadsworthensis,0.9365087
570,Filifactor,0.9362553
571,Fusobacterium mortiferum,0.9358374
572,Phenylobacterium,0.93567336
573,Spirochaetia,0.9355177
574,Lysurus,0.9348252
575,Raoultella,0.93382907
576,Odoribacter sp.,0.93379134
577,Diaphorobacter,0.9333591
578,Dialister pneumosintes,0.93189484
579,Cronobacter,0.9312339
580,Ophiocordyceps,0.9311756
581,Erythrobacteraceae,0.9311744
582,Corynebacterium durum,0.9306748
583,Sphingomonas azotifigens,0.9304493
584,Parasporobacterium,0.929672
585,uncultured Stomatobaculum sp.,0.9285623
586,Pseudonocardiales,0.9272229
587,Microbacterium chocolatum,0.9266083
588,Phyllobacteriaceae,0.92649555
589,Planctomycetia,0.9246933
590,Phocaeicola dorei,0.9239541
591,unclassified Lactobacillales,0.92388314
592,Antrodiella,0.9233071
593,Prevotella denticola,0.92158276
594,Corynebacteriaceae,0.9204893
595,Veillonella sp.,0.9203083
596,Atopobium parvulum DSM 20469,0.9202513
597,Bulleidia,0.91990507
598,Lactobacillus jensenii,0.9174458
599,Lactobacillus rhamnosus,0.916141
600,Pseudomonas luteola,0.91592723
601,Aeromonadales,0.91495985
602,Hyphomonadaceae,0.9143337
603,Denitratisoma,0.91424584
604,Brevibacillus,0.9137784
605,Candidatus Azobacteroides pseudotrichonymphae,0.91337407
606,Howardella,0.91190886
607,Peptostreptococcus stomatis,0.91141754
608,Candidatus Soleaferrea,0.9108791
609,Deferribacteraceae,0.91064596
610,Catabacter,0.9104688
611,Exiguobacterium,0.9070179
612,Negativicutes,0.90680003
613,Pseudomonas aeruginosa,0.9056088
614,Lactobacillus mucosae,0.9054113
615,Acidobacterium,0.9042709
616,Chlamydia,0.9030714
617,Paenibacillaceae,0.9029595
618,Gelria,0.9011191
619,Schlegelella,0.9010786
620,Helicobacter sp.,0.90095377
621,Boletus,0.9005065
622,Actinomyces sp. oral taxon 170,0.89849365
623,Novosphingobium sp.,0.8978672
624,Fannyhessea vaginae,0.89596725
625,Corynebacterium striatum,0.8950254
626,Lactobacillus gasseri,0.8947124
627,Arthrospira,0.89121705
628,Micrococcales,0.8912136
629,Guignardia,0.88960755
630,Terrisporobacter,0.8892927
631,Prevotella oralis,0.8891224
632,Streptococcus sp.,0.88872373
633,Blautia hansenii,0.8871634
634,Porphyromonas gingivalis,0.88635474
635,Candidatus Gracilibacteria,0.8853401
636,Paenarthrobacter,0.8847561
637,Bacillus cereus,0.88111144
638,Prevotella stercorea,0.87826467
639,Deinococci,0.87793857
640,Selenomonas sputigena,0.8777052
641,Streptococcus infantis,0.8731626
642,Neisseria elongata,0.8730834
643,Thaumarchaeota,0.8712327
644,Lachnoanaerobaculum saburreum,0.8703305
645,Klebsiella pneumoniae,0.8702509
646,Rickettsiales,0.86925596
647,Leuconostoc,0.86835515
648,Capnocytophaga leadbetteri,0.86788344
649,Streptococcus australis,0.86395776
650,Acidibacter,0.8639554
651,Saccharofermentans,0.8543449
652,Sphingobacterium multivorum,0.8520207
653,Leptotrichia trevisanii,0.85176146
654,Mobiluncus,0.8484199
655,Lactobacillus salivarius,0.8475481
656,Xanthomonadales,0.846648
657,Lactococcus lactis,0.846514
658,Actinomyces viscosus,0.84394145
659,Coprococcus catus,0.8395045
660,Faecalibacterium cf. prausnitzii KLE1255,0.83833236
661,Lentisphaeria,0.83796275
662,Synergistetes,0.8372218
663,Acholeplasmataceae,0.83669424
664,Odoribacter splanchnicus,0.8292584
665,Neisseria sicca,0.82925117
666,Lachnoclostridium,0.8247044
667,Enterobacter,0.8232752
668,Capnocytophaga ochracea,0.81229544
669,Vogesella perlucida,0.802619
670,Microbacteriaceae,0.8002459
671,Shewanellaceae,0.7807397
672,Bryobacter,0.7696178
673,Porphyromonas sp.,0.7648566
674,Bergeyella,0.7619194
675,Candidatus Solibacter,0.75673884
676,Tannerella,0.75247455
677,Hydrogenoanaerobacterium,0.75106364
678,Sphingobium yanoikuyae,0.74920917
679,Thalassospira,0.7484875
680,Aggregatibacter actinomycetemcomitans,0.7381295
681,Aneurinibacillus,0.73346806
682,Eubacterium coprostanoligenes,0.73132443
683,Anaerosporobacter,0.72896326
684,Anaerococcus tetradius,0.725495
685,Anelloviridae,0.71995646
686,Prevotella intermedia,0.71904045
687,Rothia aeria,0.71541727
688,Pandoraea,0.7143874
689,Micrococcus luteus,0.7115307
690,Flavobacteriales,0.70875
691,Orthopoxvirus,0.7061707
692,Lactobacillus sakei,0.7059961
693,Cutibacterium,0.69921994
694,Atopobium,0.69851637
695,Thermicanus,0.6980022
696,Fusarium,0.6959646
697,Klebsiella oxytoca,0.6912067
698,Helicobacter pylori,0.68148255
699,Nesterenkonia,0.6791755
700,Ascomycota,0.6786908
701,Catenibacterium mitsuokai,0.67590356
702,Blastococcus,0.67567635
703,Halomonadaceae,0.67487204
704,Propionibacteriaceae,0.673234
705,Victivallis vadensis,0.6694312
706,Propionibacteriales,0.6682887
707,Mycoplasma,0.6628388
708,Leptotrichiaceae,0.6575818
709,Gemmiger formicilis,0.6558692
710,Alteromonadaceae,0.65585643
711,Fusobacterium periodonticum,0.6533365
712,Kingella,0.64692193
713,Micrococcus,0.63987756
714,Fusarium pseudograminearum,0.6392118
715,Desulfocapsa,0.63145024
716,Alcaligenes faecalis,0.6283728
717,Comamonas,0.6131837
718,Campylobacter sp. oral taxon 044,0.6101941
719,Alloprevotella,0.6068084
720,Ruminococcus gauvreauii,0.5998907
721,Clostridium clostridioforme,0.59936905
722,Bacteroides stercoris,0.5965409
723,Phaeocystis globosa virus,0.5851016
724,Clostridium colicanis,0.5810266
725,Lactobacillus delbrueckii,0.56529224
726,Alloscardovia omnicolens,0.56523085
727,Actinomyces graevenitzii,0.56387687
728,Sneathia sanguinegens,0.5617463
729,Hydrogenophaga,0.5590309
730,Blastomonas,0.5562189
731,Streptococcus sobrinus,0.53572017
732,Porphyromonas endodontalis,0.5314399
733,Serratia,0.52444685
734,Succinivibrio,0.51206315
735,Mimivirus,0.5013272
736,Deinococcales,0.50111705
737,Halomonas,0.49530697
738,Mycoplana,0.4929285
739,Fastidiosipila,0.47916496
740,Clostridium colinum,0.47880316
741,Moraxella,0.47117645
742,Lancefieldella parvula,0.4663568
743,Bifidobacterium sp.,0.4548102
744,Prevotella oris,0.45084965
745,Dietzia,0.44364512
746,Granulicatella adiacens,0.4323069
747,Candidatus Portiera,0.4321971
748,Leptotrichia,0.42404145
749,Buchnera,0.40587777
750,Fusicatenibacter saccharivorans,0.40157497
751,Enhydrobacter,0.3913114
752,Methanobacteriales,0.38960916
